Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Magdalena,2022-02-20 21:50:31,00:00:10,Autoplayed: user action: None; ,Tracy Morgan: Staying Alive (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:10,Not latest view,PL (Poland)
Magdalena,2022-02-20 21:01:51,00:48:34,,Mo Gilligan: Momentum,,Chrome PC (Cadmium),01:03:57,01:03:57,PL (Poland)
Magdalena,2022-02-20 19:36:19,00:15:22,,Mo Gilligan: Momentum,,Chrome PC (Cadmium),00:15:22,Not latest view,PL (Poland)
Magdalena,2022-02-20 19:35:56,00:00:20,Autoplayed: user action: None; ,Mo Gilligan: Momentum (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:20,00:00:20,PL (Poland)
Magdalena,2022-02-20 19:35:02,00:00:05,Autoplayed: user action: None; ,jeen-yuhs: Trylogia Kanye (Klip): jeen-yuhs: Trylogia Kanye,HOOK,Chrome PC (Cadmium),00:00:11,00:00:11,PL (Poland)
Magdalena,2022-02-20 19:32:27,00:00:04,Autoplayed: user action: None; ,jeen-yuhs: Trylogia Kanye (Klip): jeen-yuhs: Trylogia Kanye,HOOK,Chrome PC (Cadmium),00:00:06,Not latest view,PL (Poland)
Magdalena,2022-02-20 18:19:07,01:03:15,,jeen-yuhs: Trylogia Kanye: Sezon 1: Akt I: WIZJA (Odcinek 1),,Chrome PC (Cadmium),01:25:31,01:25:31,PL (Poland)
Magdalena,2022-02-20 18:18:30,00:00:06,Autoplayed: user action: None; ,Kavin Jay: Everybody Calm Down!_hook_07_16x9,HOOK,Chrome PC (Cadmium),00:00:06,00:00:06,PL (Poland)
Magdalena,2022-02-20 08:17:43,00:22:47,,Kroniki Seinfelda: Sezon 7: Przekładanie (Odcinek 2),,Chrome PC (Cadmium),00:22:47,00:22:47,PL (Poland)
Magdalena,2022-02-20 08:09:14,00:00:51,Autoplayed: user action: None; ,Jim Norton: Mouthful of Shame (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2022-02-19 21:52:38,00:33:45,,Ali Wong: Baby Cobra,,Chrome PC (Cadmium),00:34:03,00:34:03,PL (Poland)
Magdalena,2022-02-19 21:52:26,00:00:07,Autoplayed: user action: None; ,Ali Wong: Baby Cobra (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:08,00:00:08,PL (Poland)
Magdalena,2022-02-19 21:51:56,00:00:26,Autoplayed: user action: None; ,Ali Wong: Hard Knock Wife_Autohook_6_16x9,HOOK,Chrome PC (Cadmium),00:00:26,00:00:26,PL (Poland)
Magdalena,2022-02-19 21:51:31,00:00:17,Autoplayed: user action: None; ,Ali Wong: Baby Cobra (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:18,Not latest view,PL (Poland)
Magdalena,2022-02-19 21:50:54,00:00:13,Autoplayed: user action: None; ,Cień zabójcy (Klip): Młody Wallander,HOOK,Chrome PC (Cadmium),00:00:13,00:00:13,PL (Poland)
Magdalena,2022-02-19 21:11:49,00:38:59,,Porady różowej brygady: Sezon 2: Uczyńmy Teda wielkim (Odcinek 8),,Chrome PC (Cadmium),00:38:59,00:38:59,PL (Poland)
Magdalena,2022-02-19 21:11:38,00:00:05,,Porady różowej brygady: Sezon 2: Zakręcony (Odcinek 7),,Chrome PC (Cadmium),00:24:31,00:24:31,PL (Poland)
Magdalena,2022-02-19 21:11:09,00:00:16,Autoplayed: user action: None; ,Cień zabójcy (Klip): Młody Wallander,HOOK,Chrome PC (Cadmium),00:00:16,Not latest view,PL (Poland)
Magdalena,2022-02-19 19:16:47,00:14:19,,Christina P: Mother Inferior,,Chrome PC (Cadmium),00:14:19,00:14:19,PL (Poland)
Magdalena,2022-02-19 19:15:51,00:00:50,Autoplayed: user action: None; ,Christina P: Mother Inferior (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:50,00:00:50,PL (Poland)
Magdalena,2022-02-19 16:51:20,00:01:50,Autoplayed: user action: None; ,Sezon 1 (zwiastun): Małżeństwo po indyjsku,TRAILER,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2022-02-19 15:55:40,00:55:35,,Miłość jest ślepa: Sezon 2: Wieczory panieńskie i kawalerskie (Odcinek 9),,Chrome PC (Cadmium),00:55:41,00:55:41,PL (Poland)
Magdalena,2022-02-19 15:05:55,00:46:46,,Miłość jest ślepa: Sezon 2: Ostatnie przymiarki (Odcinek 8),,Chrome PC (Cadmium),00:46:57,00:46:57,PL (Poland)
Magdalena,2022-02-19 14:55:30,00:07:29,,Miłość jest ślepa: Sezon 2: Sprawy rodzinne (Odcinek 7),,Chrome PC (Cadmium),00:55:15,00:55:15,PL (Poland)
Magdalena,2022-02-19 14:55:06,00:00:20,,Miłość jest ślepa: Sezon 2: Ostatnie przymiarki (Odcinek 8),,Chrome PC (Cadmium),00:04:45,Not latest view,PL (Poland)
Magdalena,2022-02-19 14:53:58,00:01:04,Autoplayed: user action: None; ,Sezon 2 (Klip): Miłość jest ślepa,HOOK,Chrome PC (Cadmium),00:01:04,00:01:04,PL (Poland)
Magdalena,2022-02-19 14:52:14,00:01:15,Autoplayed: user action: None; ,Sezon 1 (Klip): Ktoś z nas kłamie,HOOK,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2022-02-19 08:38:21,00:23:34,,Kroniki Seinfelda: Sezon 7: Zaręczyny (Odcinek 1),,Chrome PC (Cadmium),00:23:34,00:23:34,PL (Poland)
Magdalena,2022-02-19 08:38:02,00:00:14,,Kroniki Seinfelda: Sezon 6: Dublerka (Odcinek 23),,Chrome PC (Cadmium),00:00:14,00:00:14,PL (Poland)
Magdalena,2022-02-18 22:06:31,00:04:14,,Miłość jest ślepa: Sezon 2: Ostatnie przymiarki (Odcinek 8),,Chrome PC (Cadmium),00:04:25,Not latest view,PL (Poland)
Magdalena,2022-02-18 21:01:06,00:55:09,,Miłość jest ślepa: Sezon 2: Sprawy rodzinne (Odcinek 7),,Chrome PC (Cadmium),00:55:15,Not latest view,PL (Poland)
Magdalena,2022-02-18 20:49:09,00:11:56,,Miłość jest ślepa: Sezon 2: Powrót do rzeczywistości (Odcinek 6),,Chrome PC (Cadmium),01:01:33,01:01:33,PL (Poland)
Magdalena,2022-02-18 19:01:24,00:49:37,,Miłość jest ślepa: Sezon 2: Powrót do rzeczywistości (Odcinek 6),,Chrome PC (Cadmium),00:49:37,Not latest view,PL (Poland)
Magdalena,2022-02-18 19:01:03,00:00:17,,Miłość jest ślepa: Sezon 2: Kabiny zostają otwarte! (Odcinek 1),,Chrome PC (Cadmium),00:00:17,00:00:17,PL (Poland)
Magdalena,2022-02-18 19:00:37,00:00:05,Autoplayed: user action: None; ,Oszust z Tindera (Klip): Oszust z Tindera,HOOK,Chrome PC (Cadmium),00:00:05,00:00:05,PL (Poland)
Magdalena,2022-02-18 18:47:40,00:01:21,Autoplayed: user action: None; ,Upadek: Sprawa Boeinga (Klip): Upadek: Sprawa Boeinga,HOOK,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2022-02-18 05:55:39,00:08:09,,Kroniki Seinfelda: Sezon 6: Dublerka (Odcinek 23),,Chrome PC (Cadmium),00:23:27,Not latest view,PL (Poland)
Magdalena,2022-02-18 05:55:39,00:07:34,,Kroniki Seinfelda: Sezon 6: Dublerka (Odcinek 23),,Chrome PC (Cadmium),00:22:52,Not latest view,PL (Poland)
Magdalena,2022-02-18 05:55:12,00:00:13,Autoplayed: user action: None; ,Strzał w serce (Klip): Strzał w serce,HOOK,Chrome PC (Cadmium),00:00:13,00:00:13,PL (Poland)
Magdalena,2022-02-17 23:09:21,00:01:18,Autoplayed: user action: None; ,Wierność: Sezon 1 (zwiastun),TRAILER,Chrome PC (Cadmium),00:01:18,00:01:18,PL (Poland)
Magdalena,2022-02-17 21:43:57,01:25:23,,jeen-yuhs: Trylogia Kanye: Sezon 1: Akt I: WIZJA (Odcinek 1),,Chrome PC (Cadmium),01:25:23,Not latest view,PL (Poland)
Magdalena,2022-02-17 21:42:18,00:01:20,Autoplayed: user action: None; ,Rory Scovel Tries Stand-Up for the First Time (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2022-02-17 21:21:39,00:20:31,,Mo Gilligan: There's Mo to Life,,Chrome PC (Cadmium),01:05:48,01:05:48,PL (Poland)
Magdalena,2022-02-17 20:02:22,00:45:16,,Mo Gilligan: There's Mo to Life,,Chrome PC (Cadmium),00:45:17,Not latest view,PL (Poland)
Magdalena,2022-02-17 06:51:36,00:15:20,,Kroniki Seinfelda: Sezon 6: Dublerka (Odcinek 23),,Chrome PC (Cadmium),00:15:20,Not latest view,PL (Poland)
Magdalena,2022-02-17 06:51:15,00:00:05,Autoplayed: user action: None; ,Ari Shaffir: Double Negative (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:05,00:00:05,PL (Poland)
Magdalena,2022-02-16 21:41:39,00:25:17,,Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),,Chrome PC (Cadmium),01:07:42,01:07:42,PL (Poland)
Magdalena,2022-02-16 21:40:35,00:00:05,Autoplayed: user action: None; ,Seinfeld: Seinfeld: Season 5_hook_01_16x9,HOOK,Chrome PC (Cadmium),00:00:05,00:00:05,PL (Poland)
Magdalena,2022-02-16 21:37:24,00:01:32,Autoplayed: user action: None; ,jeen-yuhs: Trylogia Kanye (Klip): jeen-yuhs: Trylogia Kanye,HOOK,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2022-02-16 06:53:06,00:18:16,,Kroniki Seinfelda: Sezon 6: Malarz twarzy (Odcinek 22),,Chrome PC (Cadmium),00:22:47,00:22:47,PL (Poland)
Magdalena,2022-02-16 06:51:54,00:01:00,Autoplayed: user action: None; ,Anne+: Film (Klip): Anne+: Film,HOOK,Chrome PC (Cadmium),00:01:00,00:01:00,PL (Poland)
Magdalena,2022-02-15 20:19:33,00:25:04,,Psie pazury,,Chrome PC (Cadmium),00:25:04,00:25:04,PL (Poland)
Magdalena,2022-02-15 20:19:01,00:00:13,Autoplayed: user action: None; ,Zwiastun: Za kulisami z Jane Campion,TRAILER,Chrome PC (Cadmium),00:00:13,00:00:13,PL (Poland)
Magdalena,2022-02-15 20:18:44,00:00:06,Autoplayed: user action: None; ,Genre Specific Moment Clip: Into the Wind,HOOK,Chrome PC (Cadmium),00:00:06,00:00:06,PL (Poland)
Magdalena,2022-02-15 20:17:09,00:01:26,Autoplayed: user action: None; ,Sezon 1 (zwiastun): Jestem Georgina,TRAILER,Chrome PC (Cadmium),00:01:26,00:01:26,PL (Poland)
Magdalena,2022-02-15 20:16:55,00:00:05,Autoplayed: user action: None; ,Zwiastun: Przez moje okno,TRAILER,Chrome PC (Cadmium),00:00:05,00:00:05,PL (Poland)
Magdalena,2022-02-15 20:16:28,00:00:19,Autoplayed: user action: None; ,Miłosne taktyki (Klip): Miłosne taktyki,HOOK,Chrome PC (Cadmium),00:00:19,00:00:19,PL (Poland)
Magdalena,2022-02-15 20:15:43,00:00:23,Autoplayed: user action: None; ,Sezon 1 (Klip): Fishbowl Wives,HOOK,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2022-02-15 20:15:31,00:00:11,Autoplayed: user action: None; ,Sezon 2 (zwiastun): Pięć pierwszych randek,TRAILER,Chrome PC (Cadmium),00:00:11,00:00:11,PL (Poland)
Magdalena,2022-02-15 20:13:52,00:01:10,,Pięć pierwszych randek: Brazylia: Sezon 1: Spontan to moje drugie imię (Odcinek 6),,Chrome PC (Cadmium),00:01:10,00:01:10,PL (Poland)
Magdalena,2022-02-15 20:12:55,00:00:54,,Pięć pierwszych randek: Brazylia: Sezon 1: To dobry moment (Odcinek 5),,Chrome PC (Cadmium),00:00:54,00:00:54,PL (Poland)
Magdalena,2022-02-15 19:58:55,00:13:56,,Pięć pierwszych randek: Brazylia: Sezon 1: #JotaMeNota (Odcinek 4),,Chrome PC (Cadmium),00:25:57,00:25:57,PL (Poland)
Magdalena,2022-02-15 19:37:58,00:16:34,,Pięć pierwszych randek: Brazylia: Sezon 1: #JotaMeNota (Odcinek 4),,Chrome PC (Cadmium),00:16:34,Not latest view,PL (Poland)
Magdalena,2022-02-15 19:31:03,00:06:51,,Pięć pierwszych randek: Brazylia: Sezon 1: Kobieta niezależna (Odcinek 3),,Chrome PC (Cadmium),00:06:51,00:06:51,PL (Poland)
Magdalena,2022-02-15 19:30:07,00:00:53,Autoplayed: user action: None; ,Pięć pierwszych randek: Brazylia: Sezon 1: Jesteś taki bezczelny! (Odcinek 2),,Chrome PC (Cadmium),00:00:58,00:00:58,PL (Poland)
Magdalena,2022-02-15 19:00:46,00:25:59,,Pięć pierwszych randek: Brazylia: Sezon 1: Tylko całus (Odcinek 1),,Chrome PC (Cadmium),00:25:59,00:25:59,PL (Poland)
Magdalena,2022-02-15 19:00:29,00:00:04,Autoplayed: user action: None; ,Sezon 2 (zwiastun): Pięć pierwszych randek,TRAILER,Chrome PC (Cadmium),00:00:04,Not latest view,PL (Poland)
Magdalena,2022-02-15 18:59:25,00:00:50,Autoplayed: user action: None; ,Sezon 2 (zwiastun): Pięć pierwszych randek,TRAILER,Chrome PC (Cadmium),00:00:50,Not latest view,PL (Poland)
Magdalena,2022-02-15 18:58:48,00:00:05,Autoplayed: user action: None; ,Katherine Ryan: In Trouble (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:06,00:00:06,PL (Poland)
Magdalena,2022-02-15 18:58:38,00:00:04,Autoplayed: user action: None; ,Lynne Koplitz: Hormonal Beast (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:05,00:00:05,PL (Poland)
Magdalena,2022-02-15 18:57:33,00:00:10,Autoplayed: user action: None; ,Sezon 2 (Klip): Miłość jest ślepa,HOOK,Chrome PC (Cadmium),00:00:10,00:00:10,PL (Poland)
Magdalena,2022-02-15 18:57:14,00:00:01,,Ali Wong: Don Wong,,Chrome PC (Cadmium),00:00:01,00:00:01,PL (Poland)
Magdalena,2022-02-15 18:56:59,00:00:07,Autoplayed: user action: None; ,Sezon 1 (zwiastun): Miłość jest ślepa: Brazylia,TRAILER,Chrome PC (Cadmium),00:00:07,00:00:07,PL (Poland)
Magdalena,2022-02-15 17:58:29,00:58:30,,Ali Wong: Don Wong,,Chrome PC (Cadmium),00:58:30,Not latest view,PL (Poland)
Magdalena,2022-02-15 17:57:09,00:01:05,Autoplayed: user action: None; ,Sezon 1 (Klip): Wierność,HOOK,Chrome PC (Cadmium),00:01:05,Not latest view,PL (Poland)
Magdalena,2022-02-15 06:06:42,00:04:37,,Kroniki Seinfelda: Sezon 6: Malarz twarzy (Odcinek 22),,Chrome PC (Cadmium),00:04:37,Not latest view,PL (Poland)
Magdalena,2022-02-15 06:00:10,00:06:15,,Kroniki Seinfelda: Sezon 6: Klub Dyplomaty (Odcinek 21),,Chrome PC (Cadmium),00:22:41,00:22:41,PL (Poland)
Magdalena,2022-02-15 05:58:56,00:00:43,Autoplayed: user action: None; ,Klip nr 1: Ali Wong: Don Wong,HOOK,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2022-02-14 06:57:40,00:16:27,,Kroniki Seinfelda: Sezon 6: Klub Dyplomaty (Odcinek 21),,Chrome PC (Cadmium),00:16:27,Not latest view,PL (Poland)
Magdalena,2022-02-14 06:56:37,00:00:49,Autoplayed: user action: None; ,Sezon 2 (Klip): Toy Boy,HOOK,Chrome PC (Cadmium),00:00:49,00:00:49,PL (Poland)
Magdalena,2022-02-13 21:09:47,00:56:01,,Amy Schumer: The Leather Special,,Chrome PC (Cadmium),00:56:22,Not latest view,PL (Poland)
Magdalena,2022-02-13 21:09:47,00:56:38,,Amy Schumer: The Leather Special,,Chrome PC (Cadmium),00:56:59,00:56:59,PL (Poland)
Magdalena,2022-02-13 21:09:34,00:00:04,Autoplayed: user action: None; ,Amy Schumer Growing (Proposal),PROMOTIONAL,Chrome PC (Cadmium),00:00:04,00:00:04,PL (Poland)
Magdalena,2022-02-13 20:11:41,00:24:21,,Porady różowej brygady: Sezon 2: Zakręcony (Odcinek 7),,Chrome PC (Cadmium),00:24:26,Not latest view,PL (Poland)
Magdalena,2022-02-13 19:25:51,00:45:49,,Porady różowej brygady: Sezon 2: Wielkie kłamstewka (Odcinek 6),,Chrome PC (Cadmium),00:45:55,00:45:55,PL (Poland)
Magdalena,2022-02-13 19:05:19,00:20:24,,Porady różowej brygady: Sezon 2: Wszystko jest możliwe (Odcinek 5),,Chrome PC (Cadmium),00:48:41,00:48:41,PL (Poland)
Magdalena,2022-02-13 18:33:31,00:28:02,,Porady różowej brygady: Sezon 2: Wszystko jest możliwe (Odcinek 5),,Chrome PC (Cadmium),00:28:02,Not latest view,PL (Poland)
Magdalena,2022-02-13 18:25:26,00:00:13,Autoplayed: user action: None; ,Sezon 1 (Klip): Hype House,HOOK,Chrome PC (Cadmium),00:00:13,00:00:13,PL (Poland)
Magdalena,2022-02-13 18:24:33,00:00:04,Autoplayed: user action: None; ,Sezon 2 (Klip): Słodkie Magnolie,HOOK,Chrome PC (Cadmium),00:00:04,00:00:04,PL (Poland)
Magdalena,2022-02-13 18:17:46,00:00:09,Autoplayed: user action: None; ,Kavin Jay: Everybody Calm Down! (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:09,00:00:09,PL (Poland)
Magdalena,2022-02-13 08:31:38,00:00:05,Autoplayed: user action: None; ,Kroniki Seinfelda: Sezon 6: Klub Dyplomaty (Odcinek 21),,Chrome PC (Cadmium),00:00:05,Not latest view,PL (Poland)
Magdalena,2022-02-13 08:05:08,00:22:53,,Kroniki Seinfelda: Sezon 6: Świderkowy Jerry (Odcinek 20),,Chrome PC (Cadmium),00:22:53,00:22:53,PL (Poland)
Magdalena,2022-02-13 08:02:20,00:02:29,,Zwiastun: Pray Away,TRAILER,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2022-02-12 22:37:34,00:02:13,,Zwiastun: Kim jest Anna?,TRAILER,Chrome PC (Cadmium),00:02:13,00:02:13,PL (Poland)
Magdalena,2022-02-12 21:41:24,00:56:09,,Ryan Hamilton: Happy Face,,Chrome PC (Cadmium),00:56:09,00:56:09,PL (Poland)
Magdalena,2022-02-12 21:39:48,00:01:14,Autoplayed: user action: None; ,Genre Specific Moment Clip: Into the Wind,HOOK,Chrome PC (Cadmium),00:00:00,Not latest view,PL (Poland)
Magdalena,2022-02-12 17:01:37,00:00:53,Autoplayed: user action: None; ,Ryan Hamilton: Happy Face (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:54,00:00:54,PL (Poland)
Magdalena,2022-02-12 17:00:42,00:00:33,Autoplayed: user action: None; ,Teaser nr 1: Bigbug,TEASER_TRAILER,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2022-02-12 16:08:55,00:39:56,,Miłość jest ślepa: Sezon 1: Po ślubie: Imprezy i problemy (Odcinek 14),,Chrome PC (Cadmium),00:39:24,00:39:24,PL (Poland)
Magdalena,2022-02-12 15:22:27,00:43:14,,"Miłość jest ślepa: Sezon 1: Po ślubie: Single, małżeństwa i... to skomplikowane (Odcinek 13)",,Chrome PC (Cadmium),00:43:01,00:43:01,PL (Poland)
Magdalena,2022-02-12 14:37:36,00:44:25,,Miłość jest ślepa: Sezon 1: Po ślubie: Dwa lata później (Odcinek 12),,Chrome PC (Cadmium),00:44:25,00:44:25,PL (Poland)
Magdalena,2022-02-12 14:37:03,00:00:04,Autoplayed: user action: None; ,Sezon 2 (teaser nr 2): Miłość jest ślepa,TEASER_TRAILER,Chrome PC (Cadmium),00:00:04,00:00:04,PL (Poland)
Magdalena,2022-02-12 14:29:22,00:07:37,,Miłość jest ślepa: Sezon 2: Czas opuścić raj (Odcinek 5),,Chrome PC (Cadmium),00:47:30,00:47:30,PL (Poland)
Magdalena,2022-02-12 14:28:13,00:00:08,Autoplayed: user action: None; ,Wysoka dziewczyna 2 (Klip): Wysoka dziewczyna 2,HOOK,Chrome PC (Cadmium),00:00:08,00:00:08,PL (Poland)
Magdalena,2022-02-12 08:36:39,00:00:11,Autoplayed: user action: None; ,Kroniki Seinfelda: Sezon 6: Świderkowy Jerry (Odcinek 20),,Chrome PC (Cadmium),00:00:11,Not latest view,PL (Poland)
Magdalena,2022-02-12 08:11:12,00:08:51,,Kroniki Seinfelda: Sezon 6: Bazgrołki (Odcinek 19),,Chrome PC (Cadmium),00:22:44,00:22:44,PL (Poland)
Magdalena,2022-02-12 08:09:43,00:00:13,Autoplayed: user action: None; ,Love and Leashes (Klip): Love and Leashes,HOOK,Chrome PC (Cadmium),00:00:13,00:00:13,PL (Poland)
Magdalena,2022-02-11 21:52:04,00:39:41,,Miłość jest ślepa: Sezon 2: Czas opuścić raj (Odcinek 5),,Chrome PC (Cadmium),00:39:53,Not latest view,PL (Poland)
Magdalena,2022-02-11 21:08:20,00:43:43,,Miłość jest ślepa: Sezon 2: Poznajcie pozostałe pary (Odcinek 4),,Chrome PC (Cadmium),00:43:49,00:43:49,PL (Poland)
Magdalena,2022-02-11 19:45:09,01:04:36,,Miłość jest ślepa: Sezon 2: Miłość w raju (Odcinek 3),,Chrome PC (Cadmium),01:04:47,01:04:47,PL (Poland)
Magdalena,2022-02-11 18:15:00,00:58:10,,Miłość jest ślepa: Sezon 2: Miłosne trójkąty (Odcinek 2),,Chrome PC (Cadmium),00:58:16,00:58:16,PL (Poland)
Magdalena,2022-02-11 17:15:27,00:59:31,,Miłość jest ślepa: Sezon 2: Kabiny zostają otwarte! (Odcinek 1),,Chrome PC (Cadmium),00:59:31,Not latest view,PL (Poland)
Magdalena,2022-02-11 17:13:54,00:00:30,Autoplayed: user action: None; ,Zwiastun: Kim jest Anna?,TRAILER,Chrome PC (Cadmium),00:00:39,Not latest view,PL (Poland)
Magdalena,2022-02-11 05:56:35,00:13:42,,Kroniki Seinfelda: Sezon 6: Bazgrołki (Odcinek 19),,Chrome PC (Cadmium),00:13:53,Not latest view,PL (Poland)
Magdalena,2022-02-11 05:55:31,00:00:55,Autoplayed: user action: None; ,Seinfeld: Seinfeld: Season 4_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:55,00:00:55,PL (Poland)
Magdalena,2022-02-10 21:27:11,00:37:21,,Niech mnie usłyszą,,Chrome PC (Cadmium),00:37:21,00:37:21,PL (Poland)
Magdalena,2022-02-10 21:26:42,00:00:09,Autoplayed: user action: None; ,Sezon 1 (Klip): The Orbital Children,HOOK,Chrome PC (Cadmium),00:00:09,00:00:09,PL (Poland)
Magdalena,2022-02-10 07:15:36,00:00:12,Autoplayed: user action: None; ,Kroniki Seinfelda: Sezon 6: Bazgrołki (Odcinek 19),,Chrome PC (Cadmium),00:00:12,Not latest view,PL (Poland)
Magdalena,2022-02-10 06:55:53,00:17:27,,Kroniki Seinfelda: Sezon 6: Jimmy (Odcinek 18),,Chrome PC (Cadmium),00:23:48,00:23:48,PL (Poland)
Magdalena,2022-02-10 06:55:29,00:00:11,Autoplayed: user action: None; ,Ryan Hamilton: Happy Face (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:11,Not latest view,PL (Poland)
Magdalena,2022-02-09 22:01:44,00:01:30,Autoplayed: user action: None; ,Sezon 2 (zwiastun): Słodkie Magnolie,TRAILER,Chrome PC (Cadmium),00:01:30,00:01:30,PL (Poland)
Magdalena,2022-02-09 21:42:40,00:19:00,,Michelle Buteau: Welcome to Buteaupia,,Chrome PC (Cadmium),00:58:32,00:58:32,PL (Poland)
Magdalena,2022-02-09 21:32:17,00:10:02,,London Hughes: To Catch a D*ck,,Chrome PC (Cadmium),00:10:02,00:10:02,PL (Poland)
Magdalena,2022-02-09 21:31:43,00:00:06,Autoplayed: user action: None; ,The Honeymoon Stand Up Special: Collection_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:06,00:00:06,PL (Poland)
Magdalena,2022-02-09 21:31:29,00:00:04,,The Honeymoon Stand Up Special: Kolekcja: Wyszydzanie par (Odcinek 3),,Chrome PC (Cadmium),00:05:20,00:05:20,PL (Poland)
Magdalena,2022-02-09 21:29:06,00:01:01,Autoplayed: user action: None; ,Sezon 1 (Klip): Dorwać mordercę,HOOK,Chrome PC (Cadmium),00:01:07,00:01:07,PL (Poland)
Magdalena,2022-02-09 21:28:57,00:00:05,Autoplayed: user action: None; ,Sezon 1 (Klip): Dorwać mordercę,HOOK,Chrome PC (Cadmium),00:00:05,Not latest view,PL (Poland)
Magdalena,2022-02-09 21:27:21,00:01:29,Autoplayed: user action: None; ,Chelsea Does (zwiastun),TRAILER,Chrome PC (Cadmium),00:01:29,00:01:29,PL (Poland)
Magdalena,2022-02-09 21:00:44,00:01:54,Autoplayed: user action: None; ,Zwiastun: Oszust z Tindera,TRAILER,Chrome PC (Cadmium),00:01:54,00:01:54,PL (Poland)
Magdalena,2022-02-09 20:30:42,00:30:02,,Ms. Pat: Y'all Wanna Hear Something Crazy?,,Chrome PC (Cadmium),00:53:27,00:53:27,PL (Poland)
Magdalena,2022-02-09 20:30:09,00:00:11,Autoplayed: user action: None; ,Część 4 (Klip): Rozczarowani,HOOK,Chrome PC (Cadmium),00:00:11,00:00:11,PL (Poland)
Magdalena,2022-02-09 19:31:02,00:00:40,Autoplayed: user action: None; ,Część 4 (Klip): Rozczarowani,HOOK,Chrome PC (Cadmium),00:00:00,Not latest view,PL (Poland)
Magdalena,2022-02-09 07:05:08,00:05:36,Autoplayed: user action: None; ,Kroniki Seinfelda: Sezon 6: Jimmy (Odcinek 18),,Chrome PC (Cadmium),00:05:36,Not latest view,PL (Poland)
Magdalena,2022-02-09 06:59:46,00:05:00,,Kroniki Seinfelda: Sezon 6: Portier (Odcinek 17),,Chrome PC (Cadmium),00:22:49,00:22:49,PL (Poland)
Magdalena,2022-02-09 06:58:54,00:00:39,Autoplayed: user action: None; ,Marc Maron: Too Real (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:39,00:00:39,PL (Poland)
Magdalena,2022-02-08 21:16:12,00:23:25,,Ms. Pat: Y'all Wanna Hear Something Crazy?,,Chrome PC (Cadmium),00:23:25,Not latest view,PL (Poland)
Magdalena,2022-02-08 06:53:08,00:17:49,,Kroniki Seinfelda: Sezon 6: Portier (Odcinek 17),,Chrome PC (Cadmium),00:17:49,Not latest view,PL (Poland)
Magdalena,2022-02-08 06:52:54,00:00:05,,Kroniki Seinfelda: Sezon 6: Buzi na dzień dobry (Odcinek 16),,Chrome PC (Cadmium),00:00:05,00:00:05,PL (Poland)
Magdalena,2022-02-08 06:52:42,00:00:06,Autoplayed: user action: None; ,Seinfeld: Seinfeld: Season 9_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:06,00:00:06,PL (Poland)
Magdalena,2022-02-08 06:47:06,00:01:09,Autoplayed: user action: None; ,Gabriel „Fluffy” Iglesias: One Show Fits All (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magdalena,2022-02-07 06:54:43,00:10:46,,Kroniki Seinfelda: Sezon 6: Buzi na dzień dobry (Odcinek 16),,Chrome PC (Cadmium),00:22:01,Not latest view,PL (Poland)
Magdalena,2022-02-07 06:54:14,00:00:10,Autoplayed: user action: None; ,Season 10 Part 2 Sensory: Meateater,HOOK,Chrome PC (Cadmium),00:00:10,00:00:10,PL (Poland)
